ライしょうこうぐん	Reye's syndrome
ゼログラフィー	xerography
ラストリゾート	last resort
かくす	to behead
ジャーナリスティック	journalistic
がぞうしんだん	image diagnosis
かにくさ	Japanese climbing fern (Lygodium japonicum)
しくう	Minister of Works (Zhou dynasty China)
ペアガラス	double glazing
げんじつてき	realistic
アーティフィシャル	artificial
しもや	right-hand opponent
べにすずめ	elephant hawk moth (Deilephila elpenor)
シュノーケル	snorkel
アステロイド	asteroid
さくる	to stick into and move around
かいぼうがく	anatomy
エーティーエム	automatic teller machine
きょすうたんい	imaginary unit
かしょぶんしょとく	disposable income
なりて	person willing to take on a role
おんよみ	on reading
バロメーター	barometer (instrument)
くちなし	Cape jasmine (Gardenia jasminoides)
コアタイム	core time
どづく	to jab
ふっこ	revival
のみしろ	drink money
さがり	fall
リハビリ	rehabilitation
ぎんすなご	silver powder
こどく	poisoning someone
カフドパンツ	cuffed pants
あとくち	aftertaste
ちがたな	bloody sword (blade)
さんあくどう	the world of hungry spirits and the world of animals
せりだす	to push (a thing) out
パテント	patent
がいじゅ	foreign demand
とうとい	precious
すすりなき	sobbing
けいひさん	cinnamic acid
ソフトテニス	soft tennis (variant of tennis played with a soft rubber ball)
チームジャンパー	team jumper
こくじもんだい	issues pertaining to a nation's script (e.g. standardization of kanji in Japanese)
スターティングメンバー	starting lineup
けんやく	thrift
ごかくけい	pentagon
ホスファゲン	phosphagen
ハフニウム	hafnium (Hf)
ヘッドハンター	headhunter
リレー	relay
かつおぶし	katsuobushi
つくりざかや	sake brewer
くにびと	people of a country
みそこなう	to misjudge
ぎっしり	tightly (packed)
ざいがい	overseas
なまりちくでんち	lead-acid battery
スコーン	scone
ナンバーエイト	number 8 (in rugby)
くんしゅ	pungent vegetables (e.g. garlic or Chinese chives) and alcohol
アーティスト	artist
さくしゅつ	new creation
ピューリタン	Puritan
エープリルフール	April Fools' Day
コストプッシュインフレーション	cost-push inflation
かいきちゅう	during a session (of the legislature)
いまや	now (esp. in contrast to the past)
ラジカセ	radio-cassette player
こくさいゆうびん	international mail
シックスナイン	six nines (i.e. 99.9999%)
カムフラージュ	camouflage
やまほうし	warrior monks from Enryaku temple at Mt. Hiei in Kyoto
カプサイシン	capsaicin
アクチュアリー	actuary
こしだか	overbearing
かがくちょうみりょう	chemical seasoning (esp. monosodium glutamate)
ナイトショー	night show
カボチャ	pumpkin (Cucurbita sp.)
かいじょけん	service dog (for the disabled, etc.)
チームティーチング	team teaching
くちいれにん	go-between
きんしんそうかん	incest
けちみゃく	blood vessel
カナリアいろ	canary
ちのいけ	Blood Pond
サムホール	thumbhole
ぐほう	spreading Buddhist teachings
エンドレステープ	endless tape
えぞまつ	Yezo spruce (Picea jezoensis)
とも	archer's left-wrist protector
ウオーターフロント	waterfront
いくつか	(a) few
ながらぞく	people who study or work while listening to the radio (or watching television, etc.)
さしむかい	face to face
リリカル	lyrical
ブッシュベビー	bush baby
さかゆめ	a dream which is contradicted by reality
こくさいご	international language
かわがらす	brown dipper (Cinclus pallasii)
きじぶん	descriptive composition
ストロンチウムきゅうじゅう	strontium 90 (Sr-90)
ユニバーサルジョイント	universal joint
かまえる	to set up (a house, store, etc.)
どんぴしゃり	right on
サイドワインダー	sidewinder (species of rattlesnake, Crotalus cerastes)
いっぽんがち	winning by an ippon
きけい	tricks
えどみそ	Edo miso
カシューナッツ	cashew nuts
きゅうかいあけ	reassembly after a recess (e.g. of a legislature)
えりまき	scarf (esp. one worn for warmth)
しゃも	game fowl
すわり	sitting
あつらえむき	ideal
どらむすこ	lazy son
おしひろめる	to spread
チェスターフィールド	chesterfield
きょすう	imaginary number
ががくし	drawing paper
ぎょりょう	fishing and hunting
スクリーン	screen
かいけいけんさかん	auditor
ひとねむり	nap
にこやか	smiling
ぎんぱつ	silver hair
ベローズ	bellows
ひもつき	having strings attached (of a loan, etc.)
さくれつ	violent explosion
きせいばえ	tachina fly (any fly of family Tachinidae)
えいゆう	hero
くらいする	to rank (as)
けつごうそしき	connective tissue
パナマぼう	panama hat
ぎんどけい	silver watch
げんもん	gangway
うんい	sayings and doings
べにましこ	long-tailed rosefinch (Uragus sibiricus)
ブラインシュリンプ	brine shrimp (Artemia salina)
ちなみに	by the way
ごとべいどう	Way of the Five Pecks of Rice (ancient Chinese Daoist movement later known as The Way of the Celestial Masters)
しかいしゃ	chairman
くるしがる	to suffer
うみべ	beach
やまおとこ	giant
きゅうけいしつ	break room
げんかいこうようていげんのほうそく	law of diminishing marginal utility
アカデミシャン	academician
がいぜんせい	probability
ラーク	Lark (cigarette brand)
カッター	cutter
せんすべ	(proper) methods
サポニン	active substance from plants used in manufacture of soap, detergents and medication
ホミニゼーション	hominization
パブリシティー	publicity
ぎんながし	silvering
サービスエース	ace (serve; in tennis, volleyball, etc.)
ひらく	ordinary verse of a renga (i.e. not the first three verses or the last verse)
エスカレーター	escalator
ごくや	prison
さんぼうちょう	chief of staff
げめん	outer surface
アルバム	album
いちがいに	unconditionally
ざいす	legless chair (used in a room with tatami flooring)
えいぞうぶつ	building
カシア	cassia (Cinnamomum aromaticum)
オートメ	automation
それじたい	in itself
カフェオレ	café au lait
さくせんけいかく	operation plan
たに	valley
カルタかい	karuta gathering (for playing uta-garuta)
ぼけっと	absent-mindedly
アスリートトラスト	athlete trust
リノールさん	linoleic acid
がいだんこうせつ	street gossips and idle rumors
レコードホルダー	record holder
クレジットクランチ	credit crunch
げい	tattoo (esp. a traditional Japanese one)
くがく	working one's way through school
ホちょう	key of E
あふ	person one respects second only to one's father
つきのわ	moon (esp. full moon)
パートタイム	part-time (work)
ダブルトーン	double tone
かと	tadpole
パセリ	parsley (Petroselinum crispum)
ライノウイルス	rhinovirus
いましめ	caution
カリフラワー	cauliflower
クロラール	chloral (CCl3CHO)
やまがら	varied tit (species of titmouse, Poecile varius)
くのう	effect
カシューのき	cashew tree (Anacardium occidentale)
えいじゅ	garrison
きんゆうきょうこう	financial panic
ナミビア	Namibia
いくども	many times
えいかく	acute angle
わかり	understanding
ジェリー	jello
いっぽんぎ	single-minded (esp. personality or person)
ブザー	buzzer
ささくれ	fine split (e.g. in wood)
ざかんしきていえん	small garden best enjoyed while sitting at a fixed viewing point
ぎゃくしん	treacherous retainer
さんらく	slump
よんりんくどう	four-wheel drive
みずら	hairstyle with buns on each side of the head
とおやま	distant mountain
どっかと	with a thump
チークダンス	cheek-to-cheek dancing
ゼネラルスタッフ	general staff
ごっつい	large and rough
きんわ	respectful comments
プレアデスせいだん	Pleiades star cluster
エキストラ	extra (e.g. in a film)
かいきゅう	(social) class
ナルコチン	narcotine
えりおしろい	white powder for use on the neck (e.g. by geisha)
かっぱまき	cucumber sushi wrapped in nori (seaweed)
やまじろ	Yamashiro (former province located in the south of present-day Kyoto Prefecture)
なれども	but
ピクトグラム	pictogram
ワンマン	one-man (show, team, etc.)
アームホール	armhole
ぎじぼうがい	obstruction of proceedings
がいらいご	loanword (in Japanese, esp. those of Western origin)
コンピュートピア	computopia (computer utopia)
こりかたまる	to coagulate
パートタイマー	part-timer
わしざ	Aquila (constellation)
くだりざか	downhill
こっち	this way
ひとむかし	an age (ago)
はたぎょうれつ	flag procession
ソーダすい	soda water
げんろんのじゆう	free speech
シーフード	seafood
いがくかい	medical world
かれる	to dry up (spring, pond, etc.)
せめさいなむ	to torture
きょり	distance
ゲバルト	(political) violence
ニー	knee
かいざん	alteration
おかあさま	mother
えんしゅうあんどん	Enshū lantern
カム	cam
ごぶさた	not writing or contacting for a while
みつばぜり	mitsuba (Cryptotaenia japonica)
クリノリン	crinoline
かばんもち	private secretary
さくあたり	good crop
かくは	each party
みあげる	to look up at
こんがん	pleading
ごうまん	haughty
パシフィックリーグ	Pacific League (Japanese baseball league)
さしこみ	insertion
アルピニズム	alpinism
こしよわ	bad back
けいかいせき	wollastonite
シーニュ	sign
あのかた	that gentleman
ぶらさがる	to hang down (from)
もとより	from the beginning
なぎたおす	to mow down
こうえんかい	lecture (esp. special engagement by noted speaker)
ことばつき	speech
ロケットだん	rocket
スパルタきょういく	hard education
あなほり	excavation
インターセプション	interception
エアドーム	air dome
ありがたみ	value
えいてん	promotion
プレスリリース	press release
アートフェア	art fair
のどわ	thrust at the opponent's throat
フライ	fly (ball)
ヌース	nous
じめじめ	damp
きょじゃく	coward
みそかそば	soba eaten at the end of the month (esp. at the end of the year)
